PacketType,PayloadLen,DeviceID,Timestamp,PacketID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Flags,Battery,CRC
2,24,2,16331,2059,0.23828125,0.7822265625,-0.313720703125,-27.1759033203125,-21.96502685546875,8.8348388671875,-0.509521484375,-0.1734619140625,0.24951171875,11,0,228
2,24,1,16332,2059,-0.259521484375,0.920166015625,0.07373046875,-8.2550048828125,5.706787109375,-0.64849853515625,1.1812744140625,1.178955078125,-0.287841796875,11,0,131
2,24,3,16333,2059,-0.416015625,0.907470703125,0.1279296875,2.11334228515625,-0.90789794921875,0.40435791015625,-0.3853759765625,-0.2164306640625,-0.0286865234375,11,0,71
2,24,1,16337,2060,-0.259521484375,0.920166015625,0.07373046875,-8.2550048828125,5.706787109375,-0.64849853515625,1.1812744140625,1.178955078125,-0.287841796875,11,0,119
2,24,2,16338,2060,0.23828125,0.7822265625,-0.313720703125,-27.1759033203125,-21.96502685546875,8.8348388671875,-0.509521484375,-0.1734619140625,0.24951171875,11,0,246
2,24,3,16339,2060,-0.416015625,0.907470703125,0.1279296875,2.11334228515625,-0.90789794921875,0.40435791015625,-0.3853759765625,-0.2164306640625,-0.0286865234375,11,0,122
2,24,1,16342,2061,-0.259521484375,0.920166015625,0.07373046875,-8.2550048828125,5.706787109375,-0.64849853515625,1.1812744140625,1.178955078125,-0.287841796875,11,0,126
2,24,3,16343,2061,-0.440185546875,0.921142578125,0.121337890625,4.58526611328125,-2.14385986328125,1.68609619140625,-0.3826904296875,-0.2020263671875,-0.032470703125,11,0,111
2,24,2,16344,2061,0.566650390625,0.919677734375,0.179931640625,-14.5263671875,-1.9989013671875,8.7432861328125,-0.5087890625,-0.18115234375,0.2301025390625,11,0,195
2,24,3,16347,2062,-0.440185546875,0.921142578125,0.121337890625,4.58526611328125,-2.14385986328125,1.68609619140625,-0.3826904296875,-0.2020263671875,-0.032470703125,11,0,40
2,24,1,16349,2062,-0.259521484375,0.920166015625,0.07373046875,-8.2550048828125,5.706787109375,-0.64849853515625,1.1812744140625,1.178955078125,-0.287841796875,11,0,22
2,24,2,16351,2062,0.566650390625,0.919677734375,0.179931640625,-14.5263671875,-1.9989013671875,8.7432861328125,-0.5087890625,-0.18115234375,0.2301025390625,11,0,134
2,24,2,16355,2063,0.566650390625,0.919677734375,0.179931640625,-14.5263671875,-1.9989013671875,8.7432861328125,-0.5087890625,-0.18115234375,0.2301025390625,11,0,57
2,24,1,16356,2063,-0.25537109375,0.8388671875,0.103515625,8.4686279296875,-7.37762451171875,4.50897216796875,1.1759033203125,1.174560546875,-0.28662109375,11,0,189
2,24,3,16357,2063,-0.450927734375,0.9248046875,0.111328125,5.28717041015625,-1.91497802734375,1.739501953125,-0.38671875,-0.20703125,-0.0443115234375,11,0,221
2,24,2,16361,2064,0.362548828125,1.176513671875,0.170166015625,1.983642578125,-8.72039794921875,0.89263916015625,-0.5135498046875,-0.169921875,0.2393798828125,11,0,208
2,24,1,16362,2064,-0.25537109375,0.8388671875,0.103515625,8.4686279296875,-7.37762451171875,4.50897216796875,1.1759033203125,1.174560546875,-0.28662109375,11,0,72
2,24,3,16363,2064,-0.450927734375,0.9248046875,0.111328125,5.28717041015625,-1.91497802734375,1.739501953125,-0.38671875,-0.20703125,-0.0443115234375,11,0,40
2,24,2,16367,2065,0.362548828125,1.176513671875,0.170166015625,1.983642578125,-8.72039794921875,0.89263916015625,-0.5135498046875,-0.169921875,0.2393798828125,11,0,99
2,24,1,16368,2065,-0.227783203125,0.8837890625,0.117919921875,17.6849365234375,-6.622314453125,10.20050048828125,1.177001953125,1.1751708984375,-0.2869873046875,11,0,247
2,24,3,16369,2065,-0.450927734375,0.9248046875,0.111328125,5.28717041015625,-1.91497802734375,1.739501953125,-0.38671875,-0.20703125,-0.0443115234375,11,0,39
2,24,1,16373,2066,-0.227783203125,0.8837890625,0.117919921875,17.6849365234375,-6.622314453125,10.20050048828125,1.177001953125,1.1751708984375,-0.2869873046875,11,0,193
2,24,3,16375,2066,-0.48095703125,0.965576171875,0.12646484375,1.94549560546875,-14.01519775390625,-3.1280517578125,-0.3839111328125,-0.2083740234375,-0.0343017578125,11,0,126
2,24,2,16376,2066,0.362548828125,1.176513671875,0.170166015625,1.983642578125,-8.72039794921875,0.89263916015625,-0.5135498046875,-0.169921875,0.2393798828125,11,0,183
2,24,2,16379,2067,0.33056640625,0.947021484375,0.028076171875,5.157470703125,-8.21685791015625,-1.97601318359375,-0.5084228515625,-0.169677734375,0.2325439453125,11,0,99
2,24,1,16380,2067,-0.227783203125,0.8837890625,0.117919921875,17.6849365234375,-6.622314453125,10.20050048828125,1.177001953125,1.1751708984375,-0.2869873046875,11,0,150
2,24,3,16381,2067,-0.48095703125,0.965576171875,0.12646484375,1.94549560546875,-14.01519775390625,-3.1280517578125,-0.3839111328125,-0.2083740234375,-0.0343017578125,11,0,224
2,24,1,16385,2068,-0.215087890625,0.9580078125,0.126708984375,15.80047607421875,-3.05938720703125,9.19342041015625,1.174560546875,1.1773681640625,-0.286376953125,11,0,79
2,24,2,16386,2068,0.33056640625,0.947021484375,0.028076171875,5.157470703125,-8.21685791015625,-1.97601318359375,-0.5084228515625,-0.169677734375,0.2325439453125,11,0,86
2,24,3,16387,2068,-0.48095703125,0.965576171875,0.12646484375,1.94549560546875,-14.01519775390625,-3.1280517578125,-0.3839111328125,-0.2083740234375,-0.0343017578125,11,0,250
2,24,2,16391,2069,0.33056640625,0.947021484375,0.028076171875,5.157470703125,-8.21685791015625,-1.97601318359375,-0.5084228515625,-0.169677734375,0.2325439453125,11,0,44
2,24,3,16392,2069,-0.3408203125,0.929931640625,0.1298828125,0.75531005859375,-14.70947265625,-5.98907470703125,-0.386962890625,-0.2076416015625,-0.0355224609375,11,0,42
2,24,1,16393,2069,-0.215087890625,0.9580078125,0.126708984375,15.80047607421875,-3.05938720703125,9.19342041015625,1.174560546875,1.1773681640625,-0.286376953125,11,0,162
2,24,2,16398,2070,0.3662109375,0.99169921875,-0.009033203125,6.21795654296875,-6.65283203125,-3.6163330078125,-0.5142822265625,-0.1776123046875,0.2386474609375,11,0,29
2,24,1,16399,2070,-0.20361328125,0.941162109375,0.076416015625,12.5732421875,1.40380859375,6.988525390625,1.17578125,1.1566162109375,-0.2701416015625,11,0,228
2,24,3,16400,2070,-0.3408203125,0.929931640625,0.1298828125,0.75531005859375,-14.70947265625,-5.98907470703125,-0.386962890625,-0.2076416015625,-0.0355224609375,11,0,26
2,24,1,16404,2071,-0.20361328125,0.941162109375,0.076416015625,12.5732421875,1.40380859375,6.988525390625,1.17578125,1.1566162109375,-0.2701416015625,11,0,81
2,24,3,16405,2071,-0.3408203125,0.929931640625,0.1298828125,0.75531005859375,-14.70947265625,-5.98907470703125,-0.386962890625,-0.2076416015625,-0.0355224609375,11,0,96
2,24,2,16406,2071,0.3662109375,0.99169921875,-0.009033203125,6.21795654296875,-6.65283203125,-3.6163330078125,-0.5142822265625,-0.1776123046875,0.2386474609375,11,0,97
2,24,1,16410,2072,-0.20361328125,0.941162109375,0.076416015625,12.5732421875,1.40380859375,6.988525390625,1.17578125,1.1566162109375,-0.2701416015625,11,0,202
2,24,2,16412,2072,0.3662109375,0.99169921875,-0.009033203125,6.21795654296875,-6.65283203125,-3.6163330078125,-0.5142822265625,-0.1776123046875,0.2386474609375,11,0,28
2,24,3,16413,2072,-0.28515625,0.871337890625,0.10986328125,1.60980224609375,-1.0986328125,-4.150390625,-0.383544921875,-0.2261962890625,-0.030029296875,11,0,220
2,24,2,16417,2073,0.294677734375,0.943603515625,0.018310546875,6.9122314453125,-8.36944580078125,-2.06756591796875,-0.5152587890625,-0.1903076171875,0.2415771484375,11,0,137
2,24,1,16418,2073,-0.129150390625,0.9482421875,0.048095703125,12.2833251953125,1.88446044921875,5.68389892578125,1.175048828125,1.1629638671875,-0.2744140625,11,0,81
2,24,3,16419,2073,-0.28515625,0.871337890625,0.10986328125,1.60980224609375,-1.0986328125,-4.150390625,-0.383544921875,-0.2261962890625,-0.030029296875,11,0,16
