PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2,24,2,6816,55,"[0.0, 0.0, 0.0]",3,0,241,2.779
2,24,3,6863,56,"[0.02728271484375, 0.80535888671875, -0.56390380859375]",11,0,85,2.826
2,24,2,6867,56,"[0.0, 0.0, 0.0]",3,0,3,2.83
2,24,3,6913,57,"[0.00732421875, 0.82098388671875, -0.55963134765625]",11,0,210,2.876
2,24,2,6914,57,"[0.0, 0.0, 0.0]",3,0,238,2.877
2,24,3,6965,58,"[0.00732421875, 0.82098388671875, -0.55963134765625]",11,0,58,2.928
2,24,2,6966,58,"[0.0, 0.0, 0.0]",3,0,214,2.929
2,24,3,7021,59,"[0.0045166015625, 0.83062744140625, -0.5548095703125]",11,0,125,2.984
2,24,2,7022,59,"[0.0, 0.0, 0.0]",3,0,224,2.985
2,24,3,7074,60,"[0.01507568359375, 0.83111572265625, -0.535888671875]",11,0,140,3.037
2,24,2,7075,60,"[0.0, 0.0, 0.0]",3,0,91,3.038
2,24,3,7121,61,"[0.01507568359375, 0.83111572265625, -0.535888671875]",11,0,122,3.084
2,24,2,7122,61,"[0.0, 0.0, 0.0]",3,0,57,3.085
2,24,3,7173,62,"[0.01446533203125, 0.835205078125, -0.52496337890625]",11,0,11,3.136
2,24,2,7177,62,"[0.0, 0.0, 0.0]",3,0,164,3.14
2,24,3,7225,63,"[0.00732421875, 0.84112548828125, -0.5255126953125]",11,0,207,3.188
2,24,2,7226,63,"[0.0, 0.0, 0.0]",3,0,255,3.189
2,24,2,7277,64,"[0.0, 0.0, 0.0]",3,0,195,3.24
2,24,3,7295,64,"[0.00732421875, 0.84112548828125, -0.5255126953125]",11,0,205,3.258
2,24,3,7331,65,"[0.00958251953125, 0.841064453125, -0.516357421875]",11,0,157,3.294
2,24,2,7332,65,"[0.0, 0.0, 0.0]",3,0,74,3.295
2,24,2,7386,66,"[0.0, 0.0, 0.0]",3,0,128,3.349
2,24,3,7387,66,"[0.01104736328125, 0.84552001953125, -0.5069580078125]",11,0,67,3.35
2,24,3,7435,67,"[0.01104736328125, 0.84552001953125, -0.5069580078125]",11,0,244,3.398
2,24,2,7437,67,"[0.0, 0.0, 0.0]",3,0,248,3.4
2,24,3,7487,68,"[0.01019287109375, 0.84979248046875, -0.50335693359375]",11,0,24,3.45
2,24,2,7489,68,"[0.0, 0.0, 0.0]",3,0,109,3.452
2,24,2,7539,69,"[0.0, 0.0, 0.0]",3,0,140,3.502
2,24,3,7546,69,"[0.01025390625, 0.84967041015625, -0.50433349609375]",11,0,169,3.509
2,24,3,7591,70,"[0.01025390625, 0.84967041015625, -0.50433349609375]",11,0,13,3.554
2,24,2,7592,70,"[0.0, 0.0, 0.0]",3,0,171,3.555
2,24,3,7645,71,"[0.010986328125, 0.84942626953125, -0.50054931640625]",11,0,2,3.608
2,24,2,7648,71,"[0.0, 0.0, 0.0]",3,0,12,3.611
2,24,2,7696,72,"[0.0, 0.0, 0.0]",3,0,225,3.659
2,24,3,7702,72,"[0.0120849609375, 0.849853515625, -0.50054931640625]",11,0,36,3.665
2,24,3,7749,73,"[0.0120849609375, 0.849853515625, -0.50054931640625]",11,0,217,3.712
2,24,2,7751,73,"[0.0, 0.0, 0.0]",3,0,51,3.714
2,24,3,7804,74,"[0.01165771484375, 0.8466796875, -0.50323486328125]",11,0,37,3.767
2,24,2,7806,74,"[0.0, 0.0, 0.0]",3,0,156,3.769
2,24,3,7854,75,"[0.0091552734375, 0.84759521484375, -0.50372314453125]",11,0,83,3.817
2,24,2,7855,75,"[0.0, 0.0, 0.0]",3,0,79,3.818
2,24,2,7906,76,"[0.0, 0.0, 0.0]",3,0,96,3.869
2,24,3,7907,76,"[0.0091552734375, 0.84759521484375, -0.50372314453125]",11,0,222,3.87
2,24,3,7958,77,"[0.01214599609375, 0.84783935546875, -0.5037841796875]",11,0,35,3.921
2,24,2,7960,77,"[0.0, 0.0, 0.0]",3,0,170,3.923
2,24,2,8016,78,"[0.0, 0.0, 0.0]",3,0,65,3.979
2,24,3,8017,78,"[0.01165771484375, 0.84600830078125, -0.50408935546875]",11,0,223,3.98
2,24,3,8063,79,"[0.01165771484375, 0.84600830078125, -0.50408935546875]",11,0,64,4.026
2,24,2,8066,79,"[0.0, 0.0, 0.0]",3,0,91,4.029
2,24,2,8116,80,"[0.0, 0.0, 0.0]",3,0,209,4.079
2,24,3,8117,80,"[0.0111083984375, 0.84881591796875, -0.501220703125]",11,0,248,4.08
2,24,3,8169,81,"[0.010986328125, 0.84716796875, -0.5042724609375]",11,0,21,4.132
2,24,2,8170,81,"[0.0, 0.0, 0.0]",3,0,114,4.133
2,24,3,8220,82,"[0.010986328125, 0.84716796875, -0.5042724609375]",11,0,23,4.183
2,24,2,8224,82,"[0.0, 0.0, 0.0]",3,0,15,4.187
2,24,3,8273,83,"[0.01318359375, 0.84991455078125, -0.501708984375]",11,0,62,4.236
2,24,2,8275,83,"[0.0, 0.0, 0.0]",3,0,30,4.238
2,24,3,8328,84,"[0.0108642578125, 0.848388671875, -0.50421142578125]",11,0,159,4.291
2,24,2,8330,84,"[0.0, 0.0, 0.0]",3,0,210,4.293
