Timestamp,Side,Start_Frame,End_Frame,ID,waist_accel_0,waist_accel_1,waist_accel_2,waist_accel_3,waist_accel_4,waist_accel_5,waist_accel_6,waist_accel_7,waist_accel_8,waist_accel_9,waist_accel_10,waist_accel_11,waist_accel_12,waist_accel_13,waist_accel_14,waist_accel_15,waist_accel_16,waist_accel_17,waist_accel_18,waist_accel_19,waist_accel_20,waist_accel_21,waist_accel_22,waist_accel_23,waist_accel_24,waist_accel_25,waist_accel_26,waist_accel_27,waist_accel_28,waist_accel_29,waist_accel_30,waist_accel_31,waist_accel_32,waist_accel_33,waist_accel_34,waist_accel_35,waist_accel_36,waist_accel_37,waist_accel_38,waist_accel_39,waist_accel_40,waist_accel_41,waist_accel_42,waist_accel_43,waist_accel_44,waist_accel_45,waist_accel_46,waist_accel_47,waist_accel_48,waist_accel_49,waist_accel_50,waist_accel_51,waist_accel_52,waist_accel_53,waist_accel_54,waist_accel_55,waist_accel_56,waist_accel_57,waist_accel_58,waist_accel_59,waist_accel_60,waist_accel_61,waist_accel_62,waist_accel_63,waist_accel_64,waist_accel_65,waist_accel_66,waist_accel_67,waist_accel_68,waist_accel_69,waist_accel_70,waist_accel_71,waist_accel_72,waist_accel_73,waist_accel_74,waist_accel_75,waist_accel_76,waist_accel_77,waist_accel_78,waist_accel_79,waist_accel_80,waist_accel_81,waist_accel_82,waist_accel_83,waist_accel_84,waist_accel_85,waist_accel_86,waist_accel_87,waist_accel_88,waist_accel_89,waist_accel_90,waist_accel_91,waist_accel_92,waist_accel_93,waist_accel_94,waist_accel_95,waist_accel_96,waist_accel_97,waist_accel_98,waist_accel_99
6.0,left,374,504,L0,1.1421629991124311,1.1273774764200803,1.0899110446345306,1.0336871611396834,0.9669565860769724,0.9003401719341809,0.8440451691140178,0.8053114573034034,0.7870751000046164,0.7882324335449252,0.8051108554137326,0.8332689018769452,0.8687963026162054,0.9087460321423392,0.9508573225173056,0.9930176364054186,1.0328861811847434,1.0678784665290304,1.0954666447960586,1.1136180578868609,1.1212051051105827,1.118289858831062,1.1062118201150506,1.0873893766906129,1.0647948913198189,1.0412374631564472,1.0187689825079878,0.9985254895218612,0.9810740918861947,0.967010423965629,0.9573713751826401,0.9535242658326407,0.9565178289284363,0.9662330927367975,0.9808353585575295,0.996908094160575,1.0103204392642013,1.017519923313839,1.0167293759832576,1.008557730027491,0.9957807304877576,0.9823835840336803,0.9722374593552405,0.9679007624807736,0.9699537269591388,0.9770354533788511,0.9864778262052164,0.9952460907834901,1.0008552121110625,1.002011835463126,0.9988716863558769,0.9929344774330365,0.986677062617357,0.983037492715764,0.9848266038521328,0.9941120629231522,1.0116505189357876,1.0365275791120894,1.066192711380635,1.0969348772291692,1.124588438072477,1.1451197174643128,1.154892674400479,1.1507368397356068,1.1301542744980078,1.0919209427949763,1.0370111920224214,0.9694177298978407,0.8962967218553691,0.827065344691523,0.7715419838591859,0.7377061395610836,0.7298891240953925,0.7480327947415474,0.7881639891083781,0.8437320963034017,0.9072308967377967,0.9716185879334492,1.031281955418891,1.08246807505762,1.123199256020587,1.1527817078705203,1.1711449436354713,1.178324954948893,1.1743392183568386,1.1594917791966541,1.1348907089867077,1.1028155493406646,1.0666500916350994,1.0303515897202793,0.9976761788537665,0.9714556197057485,0.953119445188727,0.9425124652699288,0.9379833674580808,0.936711595219175,0.936711595219175,0.936711595219175,0.936711595219175,0.936711595219175
6.75,right,443,562,R0,1.0661932385745427,1.096934610165446,1.1245870473522503,1.1451172362530146,1.1548896925261285,1.15073453611389,1.1301541780645605,1.091924382179796,1.037018524515313,0.9694276015831158,0.8963057416357627,0.8270685730995336,0.77153446871813,0.7376853493652806,0.7298576010268645,0.7479998474320112,0.788145033615973,0.8437446049580644,0.9072869819852243,0.9717159214877619,1.0313965284271585,1.0825534287944656,1.123196304231873,1.1526404329196382,1.1708541240989352,1.1779398714873266,1.1739924236717385,1.1593717051583043,1.1351799627034835,1.1035961297807646,1.0678038952018936,1.0315047953996235,0.9982456106397022,0.9708441736226859,0.9510712098583655,0.9395812296117002,0.9360080111956504,0.9391538649628385,0.9472389294160954,0.95819229588098,0.9699583004590279,0.9807729963340024,0.9893568984382224,0.9949889475570339,0.9974746746690303,0.9970694662044367,0.9944187193774361,0.9905134539130835,0.9865838642778494,0.9838526454222949,0.9831769492258181,0.9847421116037665,0.9879996370914228,0.9919104506337224,0.9953504310633621,0.9974294054568258,0.997567941392068,0.995392028363247,0.9906555770581855,0.9833655661471132,0.9741104180695358,0.9644168108839389,0.9568911894052792,0.9549633234179591,0.9621952048373885,0.9812742094066519,1.0129155807412777,1.054945250209869,1.1018442037848581,1.145025572615225,1.1740570505545842,1.1788595627223453,1.152554704232716,1.0941811096122085,1.010209606987551,0.913959874738364,0.8227492990547732,0.753580103475888,0.718834287289437,0.7234194816882817,0.7641588706831275,0.8313369924016935,0.9116342828763256,0.9914363296819826,1.0596340291171202,1.1093510555529842,1.1384134117589026,1.148727237942434,1.1449435304233675,1.1328063023153543,1.1175078013171578,1.102359805695194,1.0881279225259997,1.0733072890526,1.0553290653710015,1.0322647029915262,1.0042923757315734,0.9742375765289571,0.9469123755050082,0.9275277592588532
8.249,left,504,628,L1,1.0129154059590038,1.0549449936314097,1.1018439443797767,1.1450254365824797,1.174057176542755,1.1788600407271979,1.152555503006023,1.0941820216876732,1.0102102486415843,0.9139597727909266,0.8227480721378818,0.7535777032692653,0.7188312156446948,0.7234168626437915,0.7641582576534238,0.8313398518492897,0.9116412211427865,0.9914462949327896,1.059643867253799,1.1093558444043043,1.1384078605989885,1.14870808098597,1.1449123116883355,1.1327714065997174,1.1174842928186097,1.1023658812761294,1.0881777624584867,1.0734017372286238,1.0554474714135729,1.0323626195724922,1.0043096415964994,0.9741188247849162,0.9466370636369192,0.9271404349485748,0.9194741443716814,0.9246644328903358,0.9405242012812782,0.9623683195232113,0.9845304553138288,1.002088789509278,1.0121729513787696,1.014449850464481,1.0107529238254023,1.004138216989972,0.9977841731456412,0.9940902468054705,0.9941653028015341,0.9977355741885316,1.003394656216604,1.009068585561841,1.0125675919055057,1.0121222881414156,1.0068263245067346,0.9969162481508421,0.9838265732940705,0.9699846481051089,0.9583633763103572,0.9518811384136503,0.9527996612123468,0.9622819781531629,0.9802106329050607,1.005255576800706,1.0350853190609832,1.066584170364193,1.0959803780293704,1.1188952892845354,1.1304728533946697,1.1258629613931057,1.1012747432817562,1.0555093090953234,0.9914379042171265,0.9166106595825447,0.8423494189087554,0.7812999701062529,0.7441640768241089,0.7367849940330544,0.7586953645418948,0.8036764234980829,0.8620498535077088,0.9237167935324262,0.9807481986978674,1.0286981734564995,1.0664768703822616,1.0952005556717628,1.1167125671218372,1.1324074856918827,1.1426892252123042,1.147046694208742,1.1445206568591233,1.1343004435140758,1.1162495822830323,1.0912356825774836,1.0611960106721399,1.0289078926309527,0.9974890279050337,0.9697547247693109,0.9476602721011662,0.9320566826595781,0.9228434900984636,0.91939014279388
8.249,right,562,694,R1,1.1304728533946697,1.1258629613931057,1.1012747432817562,1.0555093090953234,0.9914379042171265,0.9166106595825447,0.8423494189087554,0.7812999701062529,0.7441640768241089,0.7367849940330544,0.7586953645418948,0.8036764234980829,0.8620498535077088,0.9237167935324262,0.9807481986978674,1.0286981734564995,1.0664768703822616,1.0952005556717628,1.1167125671218372,1.1324074856918827,1.1426892252123042,1.147046694208742,1.1445206568591233,1.1343004435140758,1.1162495822830323,1.0912356825774836,1.0611960106721399,1.0289078926309527,0.9974890279050337,0.9697547247693109,0.9476602721011662,0.9320566826595781,0.9228434900984636,0.91939014279388,0.9209592511346996,0.9268988316113516,0.9365545308821351,0.9490522174851994,0.9631735104588482,0.9774546516095484,0.9904717922863997,1.0011613038491753,1.009021239469263,1.0141167737387082,1.0169049220291628,1.0179620072025464,1.0177260397593306,1.0163505375620594,1.0137142442261806,1.0095694527096943,1.0037713578603857,0.9965213883922776,0.9885616717940222,0.9812582753824057,0.976512149184289,0.9764557159750873,0.9829383853665491,0.9968750516790822,1.017624937663548,1.042655180634831,1.067744604199632,1.087827612166946,1.0983042784303785,1.0963929773657624,1.082018013458523,1.0578585727430554,1.0284831737760234,0.9988409009509301,0.972652396262239,0.9513308970757948,0.9339037511765891,0.9180215045683403,0.901662982920375,0.8847810924541725,0.8700890964438303,0.8625250547432932,0.8675167842874995,0.888734020975109,0.9262908050036858,0.9762025678053156,1.031360181544236,1.0836051642342812,1.1260162240798086,1.1544871261075427,1.1680755255663915,1.1681986129602613,1.15725507146816,1.1374449453880549,1.1103533514029873,1.0773599408312011,1.040423507122583,1.0025987889367385,0.9678741481855131,0.940363752403854,0.9232391266344487,0.9178815990878226,0.9235877341155685,0.937873953311468,0.9571744580984072,0.9776447175197155
9.249,right,694,815,R2,1.0692673273694895,1.077165431581697,1.075959553129618,1.0642375645224462,1.0413612502229554,1.007714572882599,0.965205995692608,0.917780939677029,0.8714397165810955,0.8333520805966133,0.8101574197044354,0.8061014958991197,0.8218521706088312,0.8545047075155364,0.8986816760181493,0.9481742862819666,0.9974840960398779,1.0428047208413238,1.0822343936131908,1.1152619655672953,1.1418108416131825,1.1612872017655844,1.1720925135888858,1.1719087550435048,1.1587449404811425,1.132316487878582,1.095037841010969,1.0519906999497177,1.0097157692444447,0.9743010727779753,0.9496172084250206,0.9364524168762056,0.9328247067379676,0.9352042262547343,0.9400388717879117,0.944946399598998,0.9491761439235467,0.9533102752385828,0.9584889018046828,0.9655774359311798,0.974625292165268,0.9847665210518646,0.994505736877439,1.0022099182640027,1.0066107688688926,1.0071783261107408,1.0042984734473208,0.9992316505038514,0.9938460150842783,0.9901439274128372,0.9896672480261586,0.992955375422684,0.9992757639631958,1.006790604599521,1.0131679822003659,1.01646117003576,1.015948144814868,1.0125957297327948,1.008910565592338,1.0081514304029413,1.0131377797891585,1.0250817795302944,1.0428892041917124,1.063199993956473,1.081163000750208,1.091692761198097,1.0908237882128744,1.0767744841555267,1.0504358228409787,1.0151793210679287,0.9760837162897644,0.9388287857129423,0.9085428496294944,0.8888487257396119,0.8813005149508254,0.8853464325414127,0.898831631616823,0.9188560105977335,0.9426308588989174,0.9679824536968303,0.9933643122824196,1.0175289709478836,1.0391838749533595,1.0569138482911393,1.0694353436963846,1.0759931461482592,1.0765830626340875,1.0717916380059136,1.0623407514235164,1.0486942325955046,1.0310829424879366,1.0099920871607309,0.9867636241982809,0.9638192464618854,0.9442341838911998,0.9308201432066785,0.9251934881180283,0.927302393545586,0.9355974910858876,0.9476779143066457
10.25,right,815,939,R3,1.0977070367570156,1.0936703245060437,1.0817572897170893,1.064338484928628,1.042739601774623,1.016935440474233,0.9861566955357883,0.9500152468086837,0.9095460643835821,0.8677049724026769,0.8291822309916003,0.7996586562163851,0.7847437313299285,0.7888416680258837,0.8141643458660902,0.8600685322564665,0.9228381269278328,0.9959796865661992,1.071054211124346,1.1389955686035926,1.1917405848549714,1.2238331601352646,1.2335306868354972,1.222959709719592,1.1971460740809088,1.1622264221233816,1.1235735335208843,1.0846419252865371,1.0469684413383236,1.011140145556399,0.9780328006199245,0.9495334371208439,0.9283286112609046,0.9169092510832344,0.9163651198441035,0.9256147926483256,0.9414615959778725,0.9594579728783017,0.9752131748100292,0.9856322436762346,0.9896467971147018,0.9882223497115243,0.9837049901166686,0.978802451226332,0.9756018209279219,0.9749763173062194,0.976552126593261,0.9791719913631102,0.981608790839754,0.9832216258539833,0.9843150155161855,0.9861115790370465,0.9904004002889847,0.9990016851351415,1.0131818778315944,1.0331154710481012,1.0574687159870841,1.0831922976722843,1.1056528709891102,1.1192570232077843,1.1186271535509547,1.1001459126561752,1.063416553930335,1.0120750195273631,0.9535275728380068,0.8975307743092842,0.8539475200215126,0.8303420888605688,0.8301806978183406,0.852218973786421,0.8912301232456592,0.9397268426358311,0.9899907891242462,1.0357017342291892,1.0727348640221208,1.0991102727725819,1.1144267410110436,1.119226971926114,1.114592950982823,1.1019949488047251,1.0832200770470222,1.060198909888626,1.034690190685304,1.007944866578537,0.980536386438259,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886,0.9524812816524886
10.749,left,628,994,L2,1.0331253764085884,1.0574894717493946,1.0832199728961038,1.1056778430759981,1.119265416533701,1.1186052091604621,1.1000868368874346,1.0633279097783006,1.0119833332891728,0.9534762695997123,0.8975685876243357,0.8541075584119768,0.8306164514825766,0.8305005629439081,0.8524531428838811,0.8912134365879341,0.9393217744789477,0.9891710780622145,1.0346295452435583,1.0717895826705401,1.0988265143122524,1.1153192889440884,1.1215233051050615,1.1179520676545973,1.1053449321224658,1.0848680581239591,1.0583277526853754,1.028242625363646,0.9977235840722968,0.9701715701421292,0.9488207072304531,0.9361844424240956,0.9335301994598947,0.9405565175904893,0.9554026477352233,0.975001056634228,0.9956770828459575,1.0138570027703229,1.0267447348168057,1.0328348909987124,1.032140671243262,1.0260536818392765,1.0168473340423176,1.0069663517903156,0.9983363546050832,0.9919153748345053,0.9875993976938096,0.9844518582511266,0.981129326395633,0.9763616799116656,0.9693898606877694,0.9603042901572927,0.9502261772015825,0.9412598150669045,0.9361683559287273,0.9377959626019321,0.9483328269454395,0.9685690546594926,0.9973245871684255,1.0312726419865355,1.065335986564102,1.0936803795630339,1.1110984525629268,1.114387655175262,1.103273662553386,1.080525723207382,1.0511195854698547,1.0206047729146934,0.9931802309533495,0.970238920116947,0.9501048376112124,0.9292474363179976,0.9045649849154437,0.8757368002829977,0.8464987900362221,0.8241207236212909,0.8171711737415269,0.8324363030632488,0.872222809364772,0.9330742672363488,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191,1.0063074340258191
11.5,right,939,1054,R4,1.0652920372621069,1.093572652235045,1.1109430045507054,1.1142333489924354,1.1031970880236008,1.0806094754509652,1.0514149255466163,1.0210879905706614,0.9937205568362781,0.9706005545096107,0.9500020830088293,0.9284570725183836,0.9030748278005529,0.873880475249342,0.8450065339028512,0.8240198632446674,0.8195100649961657,0.8378826949818532,0.8806827534953342,0.9435472182099223,1.0171712249217262,1.0898323542323607,1.1504675377764944,1.1912417915759734,1.208893705488477,1.2046567799399333,1.1830327226726136,1.149996379082854,1.1112793153025964,1.0712381243383255,1.0325469943159473,0.9966342332972777,0.9644924287030795,0.9373620283357635,0.9169053676747677,0.9047914492440742,0.9019362876601924,0.9078363312161397,0.9204065975791456,0.9364896793026304,0.9528482993401651,0.9671853937485297,0.9787099882651131,0.9880035349573694,0.996305476117521,1.0046172351922975,1.0130640926704984,1.0207582681944816,1.0261247383135994,1.0274604164465764,1.0234820543227106,1.0137356839973075,0.9988679912717069,0.9807939692127677,0.9627281693943708,0.9489616596743498,0.9442645797777081,0.952912647144831,0.9775099871308905,1.0178920268129013,1.0703854052120296,1.1276453469977008,1.1792773930139804,1.2134293160316865,1.2193383144390686,1.1903846136153589,1.1267409188365682,1.0365349231353174,0.9347545401561781,0.8398858535508898,0.7691998278937208,0.7342511796948039,0.7381563108859752,0.7755339997111149,0.8349366344781249,0.9026808707784916,0.9666279503994197,1.018742305337183,1.0559093781669353,1.079166708887943,1.0919579810165092,1.09817465767438,1.1006371136050064,1.1003873772270742,1.0968410400859436,1.0885777627562938,1.0743918988994923,1.0541926153777477,1.029434984684747,1.0029525083412507,0.9782794490771415,0.9587157235760718,0.9464446855270785,0.941961781121839,0.9439498504589974,0.9496003271864547,0.9496003271864547,0.9496003271864547,0.9496003271864547,0.9496003271864547
12.25,left,994,1129,L3,0.9027078659311037,0.9666946298686014,1.0188388560275794,1.0560055672400217,1.079214914941008,1.0919065319678078,1.097990863758291,1.1003342374199485,1.1000444833247982,1.0966017429305466,1.0886161818044804,1.074843574313396,1.0550643296686224,1.030526495920901,1.0038377391054107,0.9783954748231264,0.9575874805195906,0.9440306188996199,0.9390500566790574,0.9424865890646994,0.9528158671003683,0.9675068028303153,0.9835366892273487,0.9979842480515989,1.008601356362584,1.0142265375355703,1.0149078628828918,1.0116930177192105,1.0061800600221371,1.000011468374311,0.9944815541353993,0.9903360316851628,0.987742893613806,0.9863704785899722,0.9855356369879986,0.9844341179236842,0.9824691009153811,0.9796288260910821,0.976775238182686,0.9756680685212301,0.9786101187334126,0.9877489432497015,1.0042467183014416,1.027642734041355,1.0556949547214889,1.0847779054738305,1.1106273095832113,1.1290415394317912,1.136241228825626,1.1289389604291091,1.1045180897455416,1.0617246326741643,1.001854332055751,0.929869739929558,0.8546452595596915,0.7878044231554218,0.7412142043712132,0.7238119290858173,0.7388249118778772,0.7824797678796511,0.8449024779243131,0.9130988526548396,0.9749670701154871,1.0227542896625281,1.0546140438584188,1.0738266312599625,1.0862674365920129,1.097339112931272,1.109640791119272,1.1222159344948734,1.1315055861177177,1.133407788105368,1.1254072409750913,1.1077997024074262,1.0835561701418075,1.0570563790548198,1.0324050090388053,1.0121199619071084,0.9966837201695429,0.9849878067682483,0.9753219872764106,0.9664042328456739,0.9580159037632888,0.9510250519618781,0.9468563811876569,0.9466994060252188,0.9508448128696565,0.9584583244105374,0.967877129942577,0.9772570316989188,0.9852404856144625,0.991332905609529,0.9958478842150944,0.9995136963133854,1.0029979688482833,1.0066173475820837,1.0066173475820837,1.0066173475820837,1.0066173475820837,1.0066173475820837
12.751,right,1054,1176,R5,1.12904150855895,1.1362412153336,1.128938981055381,1.1045181541284204,1.0617247344822671,1.0018544428389213,0.9298698103012069,0.8546452313832661,0.7878042531164264,0.7412138939265838,0.7238115497326627,0.7388246105719152,0.7824797384113124,0.8449028925996985,0.9130997649101475,0.9749683191872194,1.0227554554869596,1.054614503581153,1.0738257484837683,1.0862648671423605,1.0973351440806882,1.1096365665102508,1.1222133875624918,1.131506945612418,1.13341465101547,1.125419418607062,1.1078142766034722,1.0835673467178573,1.0570566735084153,1.032387953798119,1.0120838849160587,0.9966353563418568,0.9849438692765913,0.9753067472180716,0.9664419955512941,0.9581191472246647,0.9511815836005133,0.9470213064460613,0.9467986836200333,0.9507953400066447,0.958204061714066,0.9674322138887835,0.9767373332911804,0.9848584627960653,0.9913312947800016,0.9963590469110284,1.0003532941880457,1.0034295860590992,1.0051508555764723,1.0046624817151553,1.0011538618886233,0.9944309612227603,0.9853510429574797,0.9759333437424743,0.969064388425625,0.9678306370991474,0.9746238744784357,0.9902606542913701,1.0134074934958992,1.0405749645826796,1.0668009637471751,1.086886178169524,1.0967749799211481,1.094567799907105,1.080805369193701,1.0580030820728765,1.0297375325692488,0.9997154912931594,0.9711345481601478,0.9463883901074436,0.9269866528448683,0.9135772738229891,0.9060930765547793,0.9040841733525177,0.9071610179224818,0.9153071106424668,0.9288223620127842,0.947860350102154,0.9717843803425472,0.9987105072022573,1.0255409790156773,1.0485593423047554,1.0643845649205272,1.0709047911482987,1.0678245790687506,1.0566532104329431,1.0402140379271132,1.0219187353860406,1.0050594770523793,0.9922674969050396,0.9851676805248422,0.984207864315077,0.9886662524709389,0.9968774140701798,1.0066944508308115,1.0161096725870173,1.0238474012498127,1.0297011666571831,1.034458310285103,1.034458310285103
